,yyyymm,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,d/p,d/y,e/p,d/e,ret (S&P 500 annualized log return including dividends)
411,196103,0.546679869,0.0239,0.0422,0.0502,0.0397,0.02273711,0.001991667,0,-0.0037,-0.0029,0.000414941,-3.512621948,-3.487406604,-3.04713883,-0.465483118,0.027051
412,196104,0.545004494,0.0229,0.0425,0.0501,0.0391,0.023258829,0.001908333,0,0.0115,-0.0116,0.001009209,-3.516457191,-3.512621948,-3.057467602,-0.458989589,0.003843
413,196105,0.530916293,0.0229,0.0427,0.0501,0.0397,0.02246596,0.001908333,0,-0.0046,0.0049,0.000404343,-3.535415823,-3.516457191,-3.082962206,-0.452453618,0.018924
414,196106,0.540821101,0.0233,0.0433,0.0503,0.0404,0.022483022,0.001941667,0,-0.0075,-0.008,0.000548907,-3.506145441,-3.535415823,-3.060270795,-0.445874646,-0.028725
415,196107,0.524405631,0.0224,0.0441,0.0509,0.0404,0.025180342,0.001866667,0.006711409,0.0035,0.004,0.000628374,-3.534983878,-3.502713194,-3.090342578,-0.4446413,0.033119
416,196108,0.513792816,0.0239,0.0445,0.0511,0.041,0.025425825,0.001991667,-0.003333333,-0.0038,-0.0018,0.000406215,-3.551000979,-3.53156849,-3.107584277,-0.443416702,0.019511
417,196109,0.527516721,0.0228,0.0445,0.0512,0.0403,0.024963256,0.0019,0.003344482,0.0129,0.0144,0.0008225,-3.527710154,-3.547592114,-3.085513036,-0.442197117,-0.019877
418,196110,0.525485851,0.023,0.0442,0.0513,0.04,0.025835091,0.001916667,0,0.0071,0.0127,0.000267509,-3.545487193,-3.517557782,-3.098256697,-0.447230496,0.026791
419,196111,0.512610865,0.0248,0.0439,0.0511,0.0404,0.02556931,0.002066667,0,-0.002,0.0028,0.00036039,-3.574029612,-3.535436857,-3.121894045,-0.452135567,0.039324
420,196112,0.505922258,0.026,0.0442,0.051,0.0415,0.022322916,0.002166667,0,-0.0125,-0.0026,0.000336902,-3.567298995,-3.564079282,-3.110375589,-0.456923405,0.003465
421,196201,0.528428571,0.0272,0.0442,0.0508,0.0419,0.02471987,0.002266667,0,-0.0014,0.008,0.000811531,-3.525390919,-3.564002454,-3.053129975,-0.472260944,-0.038692
422,196202,0.522420733,0.0273,0.0442,0.0507,0.0414,0.028782364,0.002275,0.003333333,0.0103,0.0052,0.000265097,-3.538248807,-3.522110128,-3.050975461,-0.487273346,0.016147
423,196203,0.545724592,0.0272,0.0439,0.0504,0.0398,0.024074728,0.002266667,0,0.0253,0.0151,0.000279492,-3.529096111,-3.534973842,-3.027133174,-0.501962937,-0.005137
424,196204,0.579862625,0.0273,0.0433,0.0502,0.0394,0.025151919,0.002275,0.003322259,0.0082,0.0142,0.001019691,-3.461858696,-3.525831836,-2.953318414,-0.508540282,-0.062443
425,196205,0.628994392,0.0269,0.0428,0.05,0.0393,0.027721172,0.002241667,0,0.0046,0,0.010914839,-3.368695938,-3.458609912,-2.853655824,-0.515040114,-0.085499
426,196206,0.687357469,0.0273,0.0428,0.0502,0.0401,0.02645417,0.002275,0,-0.0076,-0.0026,0.00616113,-3.280071386,-3.36545282,-2.758622775,-0.521448611,-0.082222
427,196207,0.64522603,0.0292,0.0434,0.0505,0.0412,0.030484494,0.002433333,0.003311258,-0.0109,-0.0015,0.00184349,-3.33846207,-3.276838752,-2.81449895,-0.52396312,0.063969
428,196208,0.633310352,0.0282,0.0435,0.0506,0.0401,0.029327732,0.00235,0,0.0187,0.0143,0.000801947,-3.350413266,-3.335244675,-2.823953239,-0.526460027,0.015803
429,196209,0.666344261,0.0278,0.0432,0.0503,0.0398,0.030600457,0.002316667,0.00330033,0.0061,0.0089,0.001176997,-3.29779364,-3.347201383,-2.768863662,-0.528929977,-0.050259
430,196210,0.654153314,0.0274,0.0428,0.0499,0.0395,0.02809396,0.002283333,0,0.0084,0.0068,0.003452185,-3.294244186,-3.289811162,-2.760162358,-0.534081828,0.006405
431,196211,0.594178346,0.0283,0.0425,0.0496,0.0396,0.024810346,0.002358333,0,0.0021,0.0062,0.00127482,-3.383054263,-3.286329655,-2.843925673,-0.53912859,0.100528
432,196212,0.591627051,0.0287,0.0424,0.0492,0.0395,0.01996868,0.002391667,0,0.0035,0.0023,0.000543885,-3.38859879,-3.375197185,-2.844529107,-0.544069682,0.01404
433,196301,0.564984989,0.0291,0.0421,0.0491,0.0398,0.017136796,0.002425,0,-0.0001,0.0059,0.000699764,-3.433431921,-3.385472227,-2.888863229,-0.544568692,0.048957
434,196302,0.581953118,0.0292,0.0419,0.0489,0.04,0.013237325,0.002433333,0,0.0008,0.0023,0.000392124,-3.401043404,-3.430319769,-2.855971684,-0.54507172,-0.029164
435,196303,0.587528571,0.0289,0.0419,0.0488,0.0401,0.014380015,0.002408333,0.003289474,0.0009,0.0026,0.000359924,-3.432786183,-3.397936256,-2.887222149,-0.545564034,0.035156
436,196304,0.558729274,0.029,0.0421,0.0487,0.0405,0.015199164,0.002416667,0,-0.0012,-0.0051,0.000322164,-3.472442583,-3.425062599,-2.922990564,-0.549452019,0.048177
437,196305,0.551612193,0.0293,0.0422,0.0485,0.0406,0.014648774,0.002441667,0,0.0023,0.0048,0.000303663,-3.479007766,-3.464782776,-2.925734634,-0.553273132,0.013844
438,196306,0.567281575,0.0299,0.0423,0.0484,0.0407,0.018263397,0.002491667,0.003278689,0.0019,0.0043,0.000261092,-3.450997137,-3.47140164,-2.893982131,-0.557015006,-0.019806
439,196307,0.576621659,0.0318,0.0426,0.0484,0.0407,0.009319109,0.00265,0.003267974,0.0031,0.0028,0.000529791,-3.446018938,-3.449484645,-2.880153636,-0.565865301,-0.003131
440,196308,0.549827236,0.0332,0.0429,0.0483,0.0408,0.009520366,0.002766667,0,0.0021,0.0035,0.000326916,-3.49210197,-3.444504198,-2.917494908,-0.574607062,0.048496
441,196309,0.547223625,0.0338,0.0431,0.0484,0.041,0.010313427,0.002816667,0,0.0004,-0.0023,0.000329888,-3.479498232,-3.490594046,-2.896246722,-0.58325151,-0.011579
442,196310,0.530964077,0.0345,0.0432,0.0483,0.0415,0.010279999,0.002875,0.003257329,-0.0026,0.0049,0.000503543,-3.500706474,-3.468997002,-2.9229184,-0.577788074,0.03329
443,196311,0.534296221,0.0352,0.0433,0.0484,0.0414,0.006012398,0.002933333,0,0.0051,0.0015,0.00311016,-3.479714898,-3.490309944,-2.907310812,-0.572404086,-0.011085
444,196312,0.525591454,0.0352,0.0435,0.0485,0.0417,0.00895399,0.002933333,0.003246753,-0.0006,-0.0034,0.00027358,-3.493579302,-3.46942973,-2.926472842,-0.56710646,0.024651
445,196401,0.510606871,0.0352,0.0439,0.0483,0.0421,0.014293247,0.002933333,0,-0.0014,0.0087,0.000183339,-3.51286452,-3.486294497,-2.939863921,-0.573000599,0.026373
446,196402,0.501162297,0.0353,0.0436,0.0483,0.0424,0.017407722,0.002941667,0,-0.0011,0.0054,7.17E-05,-3.515453386,-3.505636723,-2.936670645,-0.578782741,0.012171
447,196403,0.523675442,0.0354,0.0438,0.0483,0.0424,0.017783603,0.00295,0,0.0037,-0.0062,0.000114717,-3.523326388,-3.508273164,-2.938883409,-0.584442979,0.015814
448,196404,0.525303107,0.0347,0.044,0.0485,0.0423,0.020768417,0.002891667,0,0.0047,0.004,0.000254751,-3.522256448,-3.516197354,-2.933051757,-0.589204691,0.005297
449,196405,0.51903578,0.0348,0.0441,0.0485,0.0422,0.021180072,0.0029,0,0.005,0.0057,0.000225772,-3.526569331,-3.515182109,-2.932687963,-0.593881368,0.01146
450,196406,0.512206855,0.0348,0.0441,0.0485,0.0419,0.020503911,0.0029,0.003236246,0.0069,0.0048,0.000397862,-3.535831108,-3.519540485,-2.937364053,-0.598467054,0.016779
451,196407,0.506360718,0.0346,0.044,0.0483,0.0421,0.02131387,0.002883333,0.003225806,0.0008,0.0052,0.000198899,-3.545538197,-3.527462858,-2.944718773,-0.600819424,0.017953
452,196408,0.507942944,0.035,0.0441,0.0482,0.0423,0.020697976,0.002916667,-0.003215434,0.002,0.0037,0.000425926,-3.520876384,-3.537239394,-2.917751118,-0.603125266,-0.016285
453,196409,0.486537121,0.0353,0.0442,0.0482,0.0421,0.020404488,0.002941667,0.003225806,0.005,0.0021,0.000170494,-3.540959324,-3.512645885,-2.935568955,-0.605390369,0.029022
454,196410,0.487813259,0.0357,0.0442,0.0481,0.0421,0.020116688,0.002975,0,0.0043,0.005,0.000187051,-3.54084149,-3.532796013,-2.937665717,-0.603175773,0.007566
455,196411,0.486503775,0.0364,0.0443,0.0481,0.0422,0.019168163,0.003033333,0.003215434,0.0017,-0.0004,0.000212882,-3.52754578,-3.53274428,-2.926555892,-0.600989888,-0.004588
456,196412,0.4872273,0.0384,0.0444,0.0481,0.0423,0.023096655,0.0032,0,0.003,0.0088,0.000351216,-3.523415014,-3.519513608,-2.924578513,-0.598836501,0.003803
457,196501,0.471723191,0.0381,0.0443,0.048,0.0422,0.01790518,0.003175,0,0.004,0.0081,0.000165822,-3.549387674,-3.516769147,-2.947719021,-0.601668652,0.033837
458,196502,0.471399478,0.0393,0.0441,0.0478,0.0424,0.01482461,0.003275,0,0.0014,0.0009,0.000393197,-3.54130383,-3.54278963,-2.936842037,-0.604461793,-0.000853
459,196503,0.469489905,0.0393,0.0442,0.0478,0.0422,0.019135049,0.003275,0.003205128,0.0054,0.0012,0.000144621,-3.520112674,-3.534745114,-2.912907923,-0.607204751,-0.013685
460,196504,0.452559335,0.0393,0.0443,0.048,0.0422,0.014722856,0.003275,0.003194888,0.0036,0.0021,0.000162754,-3.545965663,-3.512300134,-2.93524259,-0.610723073,0.034769
461,196505,0.454664285,0.0389,0.0444,0.0481,0.0423,0.016244854,0.003241667,0,0.0018,-0.0008,0.000333771,-3.530440313,-3.538213686,-2.916263217,-0.614177096,-0.008354
462,196506,0.480858956,0.038,0.0446,0.0485,0.0423,0.017550975,0.003166667,0.006369427,0.0047,0.0003,0.001829379,-3.472894129,-3.522747967,-2.85532963,-0.617564499,-0.048367
463,196507,0.473382176,0.0384,0.0448,0.0488,0.0424,0.015627032,0.0032,0,0.0022,0.0019,0.000521856,-3.479871232,-3.466527467,-2.859077026,-0.620794206,0.013678
464,196508,0.467360878,0.0384,0.0449,0.0488,0.0428,0.015600945,0.0032,0,-0.0013,-0.0006,0.000107532,-3.495820749,-3.47354863,-2.871846019,-0.62397473,0.022473
465,196509,0.448537471,0.0392,0.0452,0.0491,0.0433,0.016895102,0.003266667,0,-0.0034,-0.0015,0.000299084,-3.521039004,-3.489534112,-2.893935236,-0.627103768,0.032034
466,196510,0.434420599,0.0403,0.0456,0.0493,0.0433,0.01746461,0.003358333,0.003164557,0.0027,0.0046,0.000188383,-3.540526611,-3.513548333,-2.906955162,-0.633571449,0.027737
467,196511,0.440895311,0.0409,0.046,0.0495,0.0441,0.020763028,0.003408333,0,-0.0062,-0.0057,0.000141427,-3.524288663,-3.533091632,-2.884385997,-0.639902666,-0.010306
468,196512,0.430637806,0.0438,0.0468,0.0502,0.045,0.020837244,0.00365,0.003154574,-0.0078,-0.0149,0.000301365,-3.525819721,-3.516908556,-2.879717904,-0.646101817,0.009059
469,196601,0.424398328,0.0459,0.0474,0.0506,0.0457,0.020277991,0.003825,0,-0.0104,0.0022,0.000151802,-3.523350417,-3.518493681,-2.874986839,-0.648363578,0.004874
470,196602,0.438496045,0.0465,0.0478,0.0512,0.0477,0.020025381,0.003875,0.006289308,-0.025,-0.0113,0.000337065,-3.498043492,-3.516077658,-2.847455925,-0.650587566,-0.017548
471,196603,0.490175936,0.0459,0.0492,0.0532,0.046,0.016787699,0.003825,0.003125,0.0296,-0.0059,0.000931034,-3.468766378,-3.490823244,-2.815991653,-0.652774725,-0.024608
472,196604,0.485498244,0.0462,0.0496,0.0541,0.0467,0.015636289,0.00385,0.00623053,-0.0063,0.0013,0.000351263,-3.483089206,-3.462787882,-2.828830256,-0.65425895,0.02125
473,196605,0.512742204,0.0464,0.0498,0.0548,0.0473,0.0159454,0.003866667,0,-0.0059,-0.0026,0.001935492,-3.421488948,-3.477149795,-2.765761967,-0.65572698,-0.054645
474,196606,0.520974601,0.045,0.0507,0.0558,0.0477,0.017122533,0.00375,0.003095975,-0.0016,0.003,0.000501212,-3.399311034,-3.415581071,-2.742138955,-0.657172078,-0.015904
475,196607,0.534943001,0.048,0.0516,0.0568,0.0482,0.01864087,0.004,0.00308642,-0.0037,-0.0098,0.001013784,-3.378724526,-3.392268751,-2.725546268,-0.653178258,-0.013039
476,196608,0.574954656,0.0496,0.0531,0.0583,0.0499,0.021469746,0.004133333,0.006153846,-0.0206,-0.0259,0.003165255,-3.290791251,-3.37173149,-2.641568652,-0.649222599,-0.077487
477,196609,0.585492496,0.0537,0.0549,0.0609,0.048,0.016984555,0.004475,0,0.0332,0.0078,0.001600328,-3.276818245,-3.283846778,-2.631510124,-0.645308121,-0.007692
478,196610,0.561661318,0.0535,0.0541,0.061,0.0467,0.015184258,0.004458333,0.006116208,0.0228,0.0261,0.002546772,-3.325577639,-3.279128871,-2.675542576,-0.650035063,0.047244
479,196611,0.57264493,0.0532,0.0535,0.0613,0.048,0.017550473,0.004433333,0,-0.0148,-0.002,0.000774402,-3.331002498,-3.32789014,-2.676242636,-0.654759862,0.003741
480,196612,0.576945106,0.0496,0.0539,0.0618,0.0455,0.017209127,0.004133333,0,0.0413,0.0201,0.00062696,-3.33183112,-3.333323844,-2.672345222,-0.659485898,-0.001089
481,196701,0.533363141,0.0472,0.052,0.0597,0.0448,0.01569918,0.003933333,0,0.0154,0.045,0.000733477,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.077723
482,196702,0.540047893,0.0456,0.0503,0.0582,0.0465,0.017702797,0.0038,0,-0.0221,-0.0201,0.0004124,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.00242
483,196703,0.549550798,0.0426,0.0513,0.0585,0.0455,0.014923247,0.00355,0.003039514,0.0198,0.0117,0.000501141,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.039544
484,196704,0.530516694,0.0384,0.0511,0.0583,0.0477,0.015047418,0.0032,0.003030303,-0.0291,-0.0071,0.000837117,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.042544
485,196705,0.558201182,0.036,0.0524,0.0596,0.0482,0.011465697,0.003,0.003021148,-0.0039,-0.0254,0.000890352,-3.424824105,-3.478690423,-2.808706934,-0.616117172,-0.052314
486,196706,0.553204845,0.0354,0.0544,0.0615,0.0507,0.010154688,0.00295,0.003012048,-0.0312,-0.0223,0.001070719,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.018015
487,196707,0.526298328,0.0421,0.0558,0.0626,0.0505,0.006688842,0.003508333,0.003003003,0.0068,0.0041,0.000218442,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.045623
488,196708,0.528020948,0.0427,0.0562,0.0633,0.0514,0.00584294,0.003558333,0.002994012,-0.0084,-0.0007,0.00029662,-3.470160886,-3.481945087,-2.869865807,-0.600295078,-0.012197
489,196709,0.513564846,0.0442,0.0565,0.064,0.0517,0.005601495,0.003683333,0.002985075,-0.0004,0.0094,0.000358545,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.032597
490,196710,0.540955282,0.0456,0.0582,0.0652,0.0549,0.003717065,0.0038,0.00297619,-0.04,-0.0281,0.000444914,-3.47064677,-3.500133193,-2.872638551,-0.598008219,-0.028701
491,196711,0.543382697,0.0473,0.0607,0.0672,0.0567,0.002774906,0.003941667,0.002967359,-0.0196,-0.0272,0.00095478,-3.471711166,-3.47064677,-2.871821479,-0.599889687,0.000533
492,196712,0.525792445,0.0497,0.0619,0.0693,0.0556,0.014362334,0.004141667,0.00295858,0.0192,0.0127,0.000270886,-3.497648463,-3.471711166,-2.895880841,-0.601767622,0.025857
493,196801,0.556302383,0.05,0.0617,0.0684,0.0536,0.012855354,0.004166667,0.005899705,0.0328,0.0361,0.000483346,-3.449391453,-3.494229656,-2.844186272,-0.605205181,-0.043523
494,196802,0.566210589,0.0498,0.061,0.068,0.0542,0.010452137,0.00415,0.002932551,-0.0033,0.0037,0.00082043,-3.414263573,-3.445984295,-2.805657725,-0.608605849,-0.031973
495,196803,0.566809806,0.0517,0.0611,0.0685,0.056,0.012678441,0.004308333,0.002923977,-0.0212,-0.0197,0.001395506,-3.420224257,-3.410867984,-2.808250366,-0.611973891,0.008585
496,196804,0.522352064,0.0538,0.0621,0.0697,0.0547,0.008141894,0.004483333,0.002915452,0.0227,0.0048,0.001607559,-3.494461393,-3.415715791,-2.879062449,-0.615398945,0.082642
497,196805,0.53003337,0.0566,0.0627,0.0703,0.0547,0.010648723,0.004716667,0.002906977,0.0043,0.0032,0.000386513,-3.501077066,-3.489969803,-2.882296827,-0.618780238,0.011104
498,196806,0.530741813,0.0552,0.0628,0.0707,0.0534,0.012091899,0.0046,0.005797101,0.023,0.0122,0.000499481,-3.505687954,-3.496608904,-2.883566287,-0.622121667,0.008695
499,196807,0.539637599,0.0531,0.0624,0.0698,0.0517,0.013887336,0.004425,0.005763689,0.0289,0.0341,0.00075662,-3.482589219,-3.501239668,-2.859544294,-0.623044925,-0.018664
500,196808,0.5318021,0.0509,0.0602,0.0682,0.052,0.018036658,0.004241667,0.00286533,-0.0003,0.0206,0.000316402,-3.489551134,-3.478157318,-2.865595266,-0.623955868,0.011259
501,196809,0.509195439,0.0519,0.0597,0.0679,0.0531,0.018288513,0.004325,0.002857143,-0.0102,-0.0053,0.000268231,-3.522957342,-3.485142088,-2.898096069,-0.624861273,0.03821
502,196810,0.500320247,0.0535,0.0609,0.0684,0.0543,0.019411454,0.004458333,0.005698006,-0.0132,-0.016,0.000268413,-3.525749359,-3.518567651,-2.899406355,-0.626343004,0.006751
503,196811,0.483717059,0.0545,0.0619,0.0701,0.0566,0.02118963,0.004541667,0.002832861,-0.0269,-0.0226,0.000262966,-3.56822521,-3.521375581,-2.940417088,-0.627808122,0.048659
504,196812,0.504900662,0.0596,0.0645,0.0723,0.0598,0.03196293,0.004966667,0.002824859,-0.0363,-0.0233,0.000333982,-3.521366277,-3.563873736,-2.892106364,-0.629259913,-0.042141
505,196901,0.503673167,0.0614,0.0659,0.0732,0.0617,0.03652571,0.005116667,0.002816901,-0.0206,0.0139,0.000606787,-3.509896474,-3.518114241,-2.880422388,-0.629474086,-0.008612
506,196902,0.52639719,0.0612,0.0666,0.073,0.0618,0.041318191,0.0051,0.005617978,0.0042,-0.016,0.000595574,-3.458122039,-3.50665498,-2.828435213,-0.629686827,-0.047384
507,196903,0.557040236,0.0602,0.0685,0.0751,0.062,0.039508636,0.005016667,0.008379888,0.001,-0.02,0.000541617,-3.488755204,-3.454891019,-2.858857054,-0.62989815,0.033599
508,196904,0.548422404,0.0611,0.0689,0.0754,0.0593,0.044291481,0.005091667,0.005540166,0.0427,0.0335,0.000550428,-3.506782952,-3.48553459,-2.878960025,-0.627822927,0.021449
509,196905,0.555804429,0.0604,0.0679,0.0752,0.0635,0.044005771,0.005033333,0.002754821,-0.049,-0.0227,0.000426897,-3.501352063,-3.503572677,-2.875597044,-0.625755019,-0.001862
510,196906,0.596777334,0.0644,0.0698,0.077,0.0623,0.045153231,0.005366667,0.005494505,0.0214,0.0035,0.00075224,-3.440970903,-3.49815206,-2.817273111,-0.623697792,-0.055686
511,196907,0.63901799,0.07,0.0708,0.0784,0.0621,0.051160703,0.005833333,0.005464481,0.0079,0.0005,0.0023057,-3.376777314,-3.43884218,-2.752357859,-0.624419455,-0.059919
512,196908,0.622788986,0.0698,0.0697,0.0786,0.063,0.046915177,0.005816667,0.005434783,-0.0069,-0.002,0.000918221,-3.413948207,-3.374656294,-2.78880919,-0.625139017,0.04018
513,196909,0.640888463,0.0709,0.0714,0.0805,0.0677,0.048391252,0.005908333,0.002702703,-0.0531,-0.0244,0.000891555,-3.386486531,-3.411828501,-2.760632986,-0.625853545,-0.025285
514,196910,0.608768794,0.07,0.0733,0.0822,0.0653,0.048630407,0.005833333,0.005390836,0.0365,0.0127,0.000753723,-3.428723112,-3.385429947,-2.810171419,-0.618551693,0.044661
515,196911,0.641511757,0.0724,0.0735,0.0825,0.0676,0.047903835,0.006033333,0.00536193,-0.0243,-0.0471,0.000509125,-3.391753786,-3.427664475,-2.780543527,-0.611210259,-0.034433
516,196912,0.651082013,0.0782,0.0772,0.0865,0.0687,0.034273853,0.006516667,0.005333333,-0.0068,-0.0134,0.001163582,-3.371868511,-3.390699433,-2.768036856,-0.603831655,-0.018365
517,197001,0.700346746,0.0787,0.0791,0.0886,0.0693,0.034473051,0.006558333,0.00265252,-0.0021,0.0141,0.00106709,-3.291261253,-3.370815268,-2.697170992,-0.594090261,-0.076809
518,197002,0.670147507,0.0713,0.0793,0.0878,0.0651,0.035855171,0.005941667,0.005291005,0.0587,0.0401,0.001058714,-3.341558063,-3.29020596,-2.757287393,-0.58427067,0.053615
519,197003,0.690326769,0.0663,0.0784,0.0863,0.0661,0.035841598,0.005525,0.005263158,-0.0068,-0.0045,0.000963563,-3.341958497,-3.340507037,-2.767580643,-0.574377854,0.001232
520,197004,0.736750581,0.0651,0.0783,0.087,0.0699,0.03571227,0.005425,0.007853403,-0.0413,-0.025,0.00161469,-3.246066879,-3.340908576,-2.679273572,-0.566793307,-0.090035
521,197005,0.774227628,0.0684,0.0811,0.0898,0.0743,0.038661496,0.0057,0.002597403,-0.0468,-0.0163,0.008151871,-3.182110644,-3.245014911,-2.622945114,-0.55916553,-0.061112
522,197006,0.793381417,0.0668,0.0848,0.0925,0.0709,0.042299445,0.005566667,0.005181347,0.0486,0.0001,0.002651909,-3.129735253,-3.181062925,-2.57823859,-0.551496663,-0.050902
523,197007,0.738707568,0.0645,0.0844,0.094,0.0687,0.043082634,0.005375,0.005154639,0.0319,0.0556,0.002126499,-3.199421828,-3.128688631,-2.658679991,-0.540741837,0.073219
524,197008,0.709278297,0.0641,0.0813,0.0944,0.0694,0.038737635,0.005341667,0,-0.0019,0.01,0.001887124,-3.241871904,-3.198373163,-2.711983959,-0.529887946,0.043782
525,197009,0.71291476,0.0612,0.0809,0.0939,0.068,0.037950316,0.0051,0.005128205,0.0228,0.0139,0.001057986,-3.273292762,-3.240827472,-2.754349704,-0.518943058,0.033021
526,197010,0.717698284,0.0591,0.0803,0.0933,0.0693,0.036970147,0.004925,0.005102041,-0.0109,-0.0096,0.001043412,-3.267066619,-3.278532169,-2.757291548,-0.509775071,-0.011639
527,197011,0.682920072,0.0528,0.0805,0.0938,0.0637,0.035232875,0.0044,0.005076142,0.0791,0.0584,0.000885428,-3.318686656,-3.272330454,-2.818263835,-0.500422821,0.048836
528,197012,0.646426358,0.0487,0.0764,0.0912,0.0648,0.031468804,0.004058333,0.005050505,-0.0084,0.0372,0.000535191,-3.379194884,-3.323981531,-2.888312025,-0.490882859,0.057358
529,197101,0.624409902,0.0444,0.0736,0.0874,0.0612,0.030600508,0.0037,0,0.0506,0.0532,0.000541037,-3.422064405,-3.38238468,-2.92216083,-0.499903575,0.0415
530,197102,0.617070423,0.037,0.0708,0.0839,0.0629,0.025808227,0.003083333,0.002512563,-0.0163,-0.0366,0.000451438,-3.43429733,-3.425264408,-2.925396635,-0.508900695,0.008152
531,197103,0.633811383,0.0338,0.0721,0.0846,0.0593,0.026406013,0.002816667,0.002506266,0.0526,0.0258,0.000492715,-3.473642665,-3.437507606,-2.955767989,-0.517874676,0.037624
532,197104,0.608654101,0.0386,0.0725,0.0845,0.0619,0.026563597,0.003216667,0.0025,-0.0283,-0.0236,0.000307568,-3.510358601,-3.474713978,-2.985047853,-0.525310748,0.035789
533,197105,0.631409656,0.0414,0.0753,0.0862,0.0624,0.029729296,0.00345,0.004987531,-0.0006,-0.0161,0.000539272,-3.468987596,-3.511434286,-2.936274766,-0.53271283,-0.042138
