caldt,vwretd
2005/11/02,0.010144
2005/11/03,0.004592
2005/11/04,0.000277
2005/11/07,0.002369
2005/11/08,-0.002964
2005/11/09,0.001656
2005/11/10,0.008832
2005/11/11,0.003027
2005/11/14,-0.000716
2005/11/15,-0.003739
2005/11/16,0.002052
2005/11/17,0.009395
2005/11/18,0.004443
2005/11/21,0.005291
2005/11/22,0.005053
2005/11/23,0.003624
2005/11/25,0.002014
2005/11/28,-0.008404
2005/11/29,0.000076
2005/11/30,-0.006012
2005/12/01,0.012035
2005/12/02,0.000414
2005/12/05,-0.002464
2005/12/06,0.001262
2005/12/07,-0.004769
2005/12/08,-0.001017
2005/12/09,0.002859
2005/12/12,0.001008
2005/12/13,0.005631
2005/12/14,0.004246
2005/12/15,-0.001405
2005/12/16,-0.002829
2005/12/19,-0.005893
2005/12/20,-0.000320
2005/12/21,0.002485
2005/12/22,0.004371
2005/12/23,0.000513
2005/12/27,-0.009530
2005/12/28,0.001441
2005/12/29,-0.002898
2005/12/30,-0.004988
2006/01/03,0.016341
2006/01/04,0.003931
2006/01/05,0.000028
2006/01/06,0.009559
2006/01/09,0.003710
2006/01/10,-0.000340
2006/01/11,0.003637
2006/01/12,-0.006328
2006/01/13,0.001146
2006/01/17,-0.003727
2006/01/18,-0.003855
2006/01/19,0.005627
2006/01/20,-0.018242
2006/01/23,0.001952
2006/01/24,0.002346
2006/01/25,-0.001663
2006/01/26,0.007313
2006/01/27,0.007846
2006/01/30,0.001336
2006/01/31,-0.004009
2006/02/01,0.001960
2006/02/02,-0.008613
2006/02/03,-0.005509
2006/02/06,0.000660
2006/02/07,-0.008058
2006/02/08,0.009058
2006/02/09,-0.001368
2006/02/10,0.002512
2006/02/13,-0.003194
2006/02/14,0.010232
2006/02/15,0.003883
2006/02/16,0.007384
2006/02/17,-0.001742
2006/02/21,-0.003292
2006/02/22,0.007578
2006/02/23,-0.003421
2006/02/24,0.001314
2006/02/27,0.003841
2006/02/28,-0.010479
2006/03/01,0.008457
2006/03/02,-0.001631
2006/03/03,-0.001352
2006/03/06,-0.006979
2006/03/07,-0.001836
2006/03/08,0.002283
2006/03/09,-0.004849
2006/03/10,0.007390
2006/03/13,0.002234
2006/03/14,0.010364
2006/03/15,0.004471
2006/03/16,0.002011
2006/03/17,0.001535
2006/03/20,-0.001426
2006/03/21,-0.006015
2006/03/22,0.005919
2006/03/23,-0.002579
2006/03/24,0.000929
2006/03/27,-0.001102
2006/03/28,-0.006381
2006/03/29,0.007607
2006/03/30,-0.002014
2006/03/31,-0.004061
2006/04/03,0.002187
2006/04/04,0.006185
2006/04/05,0.004393
2006/04/06,-0.001739
2006/04/07,-0.010410
2006/04/10,0.000812
2006/04/11,-0.007571
2006/04/12,0.001395
2006/04/13,0.000549
2006/04/17,-0.002936
2006/04/18,0.017268
2006/04/19,0.001975
2006/04/20,0.001144
2006/04/21,-0.000263
2006/04/24,-0.002285
2006/04/25,-0.004814
2006/04/26,0.002912
2006/04/27,0.003428
2006/04/28,0.000130
2006/05/01,-0.004030
2006/05/02,0.006031
2006/05/03,-0.003810
2006/05/04,0.003361
2006/05/05,0.010378
2006/05/08,-0.000732
2006/05/09,0.000369
2006/05/10,-0.001231
2006/05/11,-0.012812
2006/05/12,-0.011258
2006/05/15,0.002776
2006/05/16,-0.001848
2006/05/17,-0.016619
2006/05/18,-0.006328
2006/05/19,0.004042
2006/05/22,-0.003819
2006/05/23,-0.004235
2006/05/24,0.001800
2006/05/25,0.011691
2006/05/26,0.005726
2006/05/30,-0.015789
2006/05/31,0.008296
2006/06/01,0.012175
2006/06/02,0.001792
2006/06/05,-0.017655
2006/06/06,-0.001243
2006/06/07,-0.005803
2006/06/08,0.001489
2006/06/09,-0.004422
2006/06/12,-0.012678
2006/06/13,-0.009978
2006/06/14,0.005326
2006/06/15,0.021335
2006/06/16,-0.003563
2006/06/19,-0.008887
2006/06/20,-0.000005
2006/06/21,0.009863
2006/06/22,-0.005087
2006/06/23,-0.000932
2006/06/26,0.004783
2006/06/27,-0.009043
2006/06/28,0.005639
2006/06/29,0.021357
2006/06/30,-0.001923
2006/07/03,0.007765
2006/07/05,-0.007198
2006/07/06,0.002673
2006/07/07,-0.006819
2006/07/10,0.001586
2006/07/11,0.004022
2006/07/12,-0.010929
2006/07/13,-0.013011
2006/07/14,-0.005010
2006/07/17,-0.001411
2006/07/18,0.001942
2006/07/19,0.018576
2006/07/20,-0.008438
2006/07/21,-0.006877
2006/07/24,0.016571
2006/07/25,0.006597
2006/07/26,-0.000387
2006/07/27,-0.004176
2006/07/28,0.012279
2006/07/31,-0.001447
2006/08/01,-0.004591
2006/08/02,0.006216
2006/08/03,0.001721
2006/08/04,-0.000530
2006/08/07,-0.002774
2006/08/08,-0.003224
2006/08/09,-0.004192
2006/08/10,0.004944
2006/08/11,-0.003862
2006/08/14,0.001336
2006/08/15,0.013633
2006/08/16,0.007743
2006/08/17,0.001772
2006/08/18,0.003713
2006/08/21,-0.003634
2006/08/22,0.000837
2006/08/23,-0.004445
2006/08/24,0.002327
2006/08/25,-0.000648
2006/08/28,0.005286
2006/08/29,0.002227
2006/08/30,0.000458
2006/08/31,-0.000215
2006/09/01,0.005495
2006/09/05,0.001805
2006/09/06,-0.009614
2006/09/07,-0.004711
2006/09/08,0.003973
2006/09/11,0.000631
2006/09/12,0.010463
2006/09/13,0.004132
2006/09/14,-0.001123
2006/09/15,0.002670
2006/09/18,0.000980
2006/09/19,-0.002129
2006/09/20,0.005368
2006/09/21,-0.005158
2006/09/22,-0.002552
2006/09/25,0.008747
2006/09/26,0.007516
2006/09/27,0.000458
2006/09/28,0.001996
2006/09/29,-0.002545
2006/10/02,-0.003403
2006/10/03,0.002116
2006/10/04,0.012186
2006/10/05,0.002456
2006/10/06,-0.002666
2006/10/09,0.000848
2006/10/10,0.002047
2006/10/11,-0.002461
2006/10/12,0.009525
2006/10/13,0.002007
2006/10/16,0.002565
2006/10/17,-0.003710
2006/10/18,0.001525
2006/10/19,0.000659
2006/10/20,0.001424
2006/10/23,0.006464
2006/10/24,0.000292
2006/10/25,0.003276
2006/10/26,0.005140
2006/10/27,-0.008419
2006/10/30,0.000385
2006/10/31,-0.000015
2006/11/01,-0.007139
2006/11/02,-0.000248
2006/11/03,-0.002315
2006/11/06,0.011245
2006/11/07,0.002231
2006/11/08,0.002306
2006/11/09,-0.005224
2006/11/10,0.001826
2006/11/13,0.002777
2006/11/14,0.006538
2006/11/15,0.002720
2006/11/16,0.002256
2006/11/17,0.000995
2006/11/20,-0.000435
2006/11/21,0.001679
2006/11/22,0.002671
2006/11/24,-0.003604
2006/11/27,-0.013792
2006/11/28,0.003569
2006/11/29,0.009591
2006/11/30,0.000785
2006/12/01,-0.003007
2006/12/04,0.009022
2006/12/05,0.003997
2006/12/06,-0.001066
2006/12/07,-0.003949
2006/12/08,0.001850
2006/12/11,0.002274
2006/12/12,-0.001092
2006/12/13,0.001403
2006/12/14,0.008789
2006/12/15,0.001105
2006/12/18,-0.003338
2006/12/19,0.002107
2006/12/20,-0.001365
2006/12/21,-0.003446
2006/12/22,-0.005147
2006/12/26,0.004361
2006/12/27,0.007192
2006/12/28,-0.001451
2006/12/29,-0.004457
2007/01/03,-0.000563
2007/01/04,0.001260
2007/01/05,-0.006120
2007/01/08,0.002546
2007/01/09,-0.000375
2007/01/10,0.002038
2007/01/11,0.006531
2007/01/12,0.004775
2007/01/16,0.000817
2007/01/17,-0.000865
2007/01/18,-0.002969
2007/01/19,0.002904
2007/01/22,-0.005188
2007/01/23,0.003396
2007/01/24,0.008468
2007/01/25,-0.011029
2007/01/26,-0.001190
2007/01/29,-0.001004
2007/01/30,0.005687
2007/01/31,0.006774
2007/02/01,0.005568
2007/02/02,0.001683
2007/02/05,-0.000834
2007/02/06,0.000685
2007/02/07,0.001834
2007/02/08,-0.001081
2007/02/09,-0.006948
2007/02/12,-0.003256
2007/02/13,0.007644
2007/02/14,0.007753
2007/02/15,0.001290
2007/02/16,-0.000821
2007/02/20,0.003142
2007/02/21,-0.001342
2007/02/22,-0.000633
2007/02/23,-0.003514
2007/02/26,-0.001029
2007/02/27,-0.034485
2007/02/28,0.005525
2007/03/01,-0.002440
2007/03/02,-0.011395
2007/03/05,-0.009372
2007/03/06,0.015521
2007/03/07,-0.002256
2007/03/08,0.007116
2007/03/09,0.000661
2007/03/12,0.002718
2007/03/13,-0.020177
2007/03/14,0.006684
2007/03/15,0.003798
2007/03/16,-0.003768
2007/03/19,0.010896
2007/03/20,0.006342
2007/03/21,0.017155
2007/03/22,-0.000291
2007/03/23,0.001041
2007/03/26,0.000892
2007/03/27,-0.006174
2007/03/28,-0.007799
2007/03/29,0.003753
2007/03/30,-0.001100
2007/04/02,0.002639
2007/04/03,0.009583
2007/04/04,0.001116
2007/04/05,0.003259
2007/04/09,0.000647
2007/04/10,0.002507
2007/04/11,-0.006686
2007/04/12,0.006138
2007/04/13,0.003390
2007/04/16,0.010951
2007/04/17,0.002093
2007/04/18,0.000639
2007/04/19,-0.001267
2007/04/20,0.009388
2007/04/23,-0.002352
2007/04/24,-0.000419
2007/04/25,0.010188
2007/04/26,-0.000542
2007/04/27,-0.000027
2007/04/30,-0.007830
2007/05/01,0.002661
2007/05/02,0.006539
2007/05/03,0.004588
2007/05/04,0.002098
2007/05/07,0.002619
2007/05/08,-0.001141
2007/05/09,0.003426
2007/05/10,-0.013742
2007/05/11,0.009678
2007/05/14,-0.001727
2007/05/15,-0.001277
2007/05/16,0.008796
2007/05/17,-0.000852
2007/05/18,0.006584
2007/05/21,0.001498
2007/05/22,-0.000637
2007/05/23,-0.001249
2007/05/24,-0.009527
2007/05/25,0.005485
2007/05/29,0.001739
2007/05/30,0.008322
2007/05/31,0.000319
2007/06/01,0.003901
2007/06/04,0.002140
2007/06/05,-0.005426
2007/06/06,-0.008570
2007/06/07,-0.017533
2007/06/08,0.011377
2007/06/11,0.000883
2007/06/12,-0.010667
2007/06/13,0.015382
2007/06/14,0.004732
2007/06/15,0.006464
2007/06/18,-0.001188
2007/06/19,0.001677
2007/06/20,-0.013529
2007/06/21,0.006269
2007/06/22,-0.012753
2007/06/25,-0.003234
2007/06/26,-0.003169
2007/06/27,0.009234
2007/06/28,-0.000429
2007/06/29,-0.001595
2007/07/02,0.010806
2007/07/03,0.003776
2007/07/05,0.000333
2007/07/06,0.003705
2007/07/09,0.000926
2007/07/10,-0.014280
2007/07/11,0.005829
2007/07/12,0.019051
2007/07/13,0.003154
2007/07/16,-0.001889
2007/07/17,-0.000098
2007/07/18,-0.002108
2007/07/19,0.004602
2007/07/20,-0.012254
2007/07/23,0.004817
2007/07/24,-0.019565
2007/07/25,0.004561
2007/07/26,-0.023315
2007/07/27,-0.015888
2007/07/30,0.010092
2007/07/31,-0.012557
2007/08/01,0.007326
2007/08/02,0.004757
2007/08/03,-0.026444
2007/08/06,0.024111
2007/08/07,0.006064
2007/08/08,0.014572
2007/08/09,-0.029118
2007/08/10,0.000010
2007/08/13,-0.000311
2007/08/14,-0.018291
2007/08/15,-0.013532
2007/08/16,0.003333
2007/08/17,0.024410
2007/08/20,-0.000262
2007/08/21,0.001135
2007/08/22,0.011771
2007/08/23,-0.001222
2007/08/24,0.011753
2007/08/27,-0.008455
2007/08/28,-0.023371
2007/08/29,0.022193
2007/08/30,-0.004180
2007/08/31,0.011208
2007/09/04,0.010443
2007/09/05,-0.011057
2007/09/06,0.004379
2007/09/07,-0.016838
2007/09/10,-0.001328
2007/09/11,0.013675
2007/09/12,0.000287
2007/09/13,0.008455
2007/09/14,0.000331
2007/09/17,-0.005169
2007/09/18,0.029183
2007/09/19,0.006238
2007/09/20,-0.006498
2007/09/21,0.004666
2007/09/24,-0.005194
2007/09/25,-0.000402
2007/09/26,0.005507
2007/09/27,0.003962
2007/09/28,-0.002974
2007/10/01,0.013262
2007/10/02,-0.000090
2007/10/03,-0.004280
2007/10/04,0.002152
2007/10/05,0.009830
2007/10/08,-0.003065
2007/10/09,0.008080
2007/10/10,-0.001538
2007/10/11,-0.005054
2007/10/12,0.004717
2007/10/15,-0.008458
2007/10/16,-0.006580
2007/10/17,0.001907
2007/10/18,-0.000700
2007/10/19,-0.025577
2007/10/22,0.003965
2007/10/23,0.008696
2007/10/24,-0.002509
2007/10/25,-0.000747
2007/10/26,0.013967
2007/10/29,0.003904
2007/10/30,-0.006264
2007/10/31,0.012031
2007/11/01,-0.026073
2007/11/02,0.000880
2007/11/05,-0.004966
2007/11/06,0.012033
2007/11/07,-0.028600
2007/11/08,-0.000801
2007/11/09,-0.014318
2007/11/12,-0.009815
2007/11/13,0.029566
2007/11/14,-0.006765
2007/11/15,-0.012991
2007/11/16,0.005201
2007/11/19,-0.017350
2007/11/20,0.004562
2007/11/21,-0.015780
2007/11/23,0.016915
2007/11/26,-0.022845
2007/11/27,0.014739
2007/11/28,0.028870
2007/11/29,0.000460
2007/11/30,0.007727
2007/12/03,-0.005862
2007/12/04,-0.006331
2007/12/05,0.016040
2007/12/06,0.015108
2007/12/07,-0.001808
2007/12/10,0.007554
2007/12/11,-0.025225
2007/12/12,0.006178
2007/12/13,0.001339
2007/12/14,-0.013670
2007/12/17,-0.014936
2007/12/18,0.006300
2007/12/19,-0.001252
2007/12/20,0.005175
2007/12/21,0.016818
2007/12/24,0.008130
2007/12/26,0.000699
2007/12/27,-0.013925
2007/12/28,0.001500
2007/12/31,-0.006913
2008/01/02,-0.014101
2008/01/03,0.000023
2008/01/04,-0.024441
2008/01/07,0.003272
2008/01/08,-0.017673
2008/01/09,0.013316
2008/01/10,0.007985
2008/01/11,-0.013669
2008/01/14,0.010698
2008/01/15,-0.024854
2008/01/16,-0.005303
2008/01/17,-0.028556
2008/01/18,-0.006033
2008/01/22,-0.010822
2008/01/23,0.021236
2008/01/24,0.009971
2008/01/25,-0.015847
2008/01/28,0.017471
2008/01/29,0.006035
2008/01/30,-0.004937
2008/01/31,0.015601
2008/02/01,0.013630
2008/02/04,-0.010493
2008/02/05,-0.031705
2008/02/06,-0.007300
2008/02/07,0.008207
2008/02/08,-0.004224
2008/02/11,0.006014
2008/02/12,0.007298
2008/02/13,0.013864
2008/02/14,-0.013526
2008/02/15,0.000772
2008/02/19,-0.000975
2008/02/20,0.008411
2008/02/21,-0.012441
2008/02/22,0.007871
2008/02/25,0.013770
2008/02/26,0.007119
2008/02/27,-0.000774
2008/02/28,-0.008875
2008/02/29,-0.026967
2008/03/03,0.000476
2008/03/04,-0.003317
2008/03/05,0.005590
2008/03/06,-0.021705
2008/03/07,-0.008192
2008/03/10,-0.015371
2008/03/11,0.037144
2008/03/12,-0.008509
2008/03/13,0.005207
2008/03/14,-0.020562
2008/03/17,-0.009003
2008/03/18,0.042220
2008/03/19,-0.023939
2008/03/20,0.024392
2008/03/24,0.015094
2008/03/25,0.002309
2008/03/26,-0.008731
2008/03/27,-0.011303
2008/03/28,-0.007950
2008/03/31,0.005616
2008/04/01,0.035878
2008/04/02,-0.001677
2008/04/03,0.001268
2008/04/04,0.000764
2008/04/07,0.001513
2008/04/08,-0.004715
2008/04/09,-0.007899
2008/04/10,0.004569
2008/04/11,-0.020155
2008/04/14,-0.003200
2008/04/15,0.004797
2008/04/16,0.022642
2008/04/17,0.000673
2008/04/18,0.017938
2008/04/21,-0.001446
2008/04/22,-0.008698
2008/04/23,0.003079
2008/04/24,0.006421
2008/04/25,0.006095
2008/04/28,-0.001158
2008/04/29,-0.003706
2008/04/30,-0.004070
2008/05/01,0.017263
2008/05/02,0.003031
2008/05/05,-0.004496
2008/05/06,0.007543
2008/05/07,-0.017481
2008/05/08,0.003668
2008/05/09,-0.006376
2008/05/12,0.011258
2008/05/13,-0.000318
2008/05/14,0.004261
2008/05/15,0.010659
2008/05/16,0.001171
2008/05/19,0.000893
2008/05/20,-0.009346
2008/05/21,-0.016013
2008/05/22,0.002939
2008/05/23,-0.013030
2008/05/27,0.006962
2008/05/28,0.004128
2008/05/29,0.005490
2008/05/30,0.001511
2008/06/02,-0.010524
2008/06/03,-0.005598
2008/06/04,0.000215
2008/06/05,0.019662
2008/06/06,-0.030672
2008/06/09,0.000949
2008/06/10,-0.002208
2008/06/11,-0.016768
2008/06/12,0.003610
2008/06/13,0.014986
2008/06/16,0.000115
2008/06/17,-0.006799
2008/06/18,-0.009680
2008/06/19,0.004082
2008/06/20,-0.018580
2008/06/23,0.000075
2008/06/24,-0.002678
2008/06/25,0.006085
2008/06/26,-0.028955
2008/06/27,-0.003756
2008/06/30,0.001151
2008/07/01,0.004101
2008/07/02,-0.017992
2008/07/03,0.001075
2008/07/07,-0.008093
2008/07/08,0.017643
2008/07/09,-0.022656
2008/07/10,0.007102
2008/07/11,-0.010979
2008/07/14,-0.008835
2008/07/15,-0.010527
2008/07/16,0.025064
2008/07/17,0.011809
2008/07/18,-0.000100
2008/07/21,-0.000662
2008/07/22,0.013656
2008/07/23,0.003982
2008/07/24,-0.022927
2008/07/25,0.004255
2008/07/28,-0.018449
2008/07/29,0.023490
2008/07/30,0.016536
2008/07/31,-0.012840
2008/08/01,-0.005623
2008/08/04,-0.008737
2008/08/05,0.028818
2008/08/06,0.004060
2008/08/07,-0.018041
2008/08/08,0.023915
2008/08/11,0.007276
2008/08/12,-0.011639
2008/08/13,-0.002780
2008/08/14,0.005535
2008/08/15,0.004286
2008/08/18,-0.014872
2008/08/19,-0.009214
2008/08/20,0.006187
2008/08/21,0.002490
2008/08/22,0.011538
2008/08/25,-0.019459
2008/08/26,0.003619
2008/08/27,0.008053
2008/08/28,0.014869
2008/08/29,-0.013721
2008/09/02,-0.003892
2008/09/03,-0.001604
2008/09/04,-0.029620
2008/09/05,0.004572
2008/09/08,0.020415
2008/09/09,-0.033592
2008/09/10,0.006030
2008/09/11,0.014306
2008/09/12,0.001924
2008/09/15,-0.046419
2008/09/16,0.017108
2008/09/17,-0.047029
2008/09/18,0.042869
2008/09/19,0.040159
2008/09/22,-0.037926
2008/09/23,-0.015319
2008/09/24,-0.001766
2008/09/25,0.019586
2008/09/26,0.003484
2008/09/29,-0.087094
2008/09/30,0.053993
2008/10/01,-0.004515
2008/10/02,-0.039694
2008/10/03,-0.013309
2008/10/06,-0.037788
2008/10/07,-0.058159
2008/10/08,-0.010852
2008/10/09,-0.075734
2008/10/10,-0.011172
2008/10/13,0.115133
2008/10/14,-0.006043
2008/10/15,-0.089966
2008/10/16,0.043350
2008/10/17,-0.006222
2008/10/20,0.047038
2008/10/21,-0.030627
2008/10/22,-0.059079
2008/10/23,0.010967
2008/10/24,-0.034157
2008/10/27,-0.031781
2008/10/28,0.107242
2008/10/29,-0.011462
2008/10/30,0.027034
2008/10/31,0.015320
2008/11/03,-0.002754
2008/11/04,0.040260
2008/11/05,-0.051925
2008/11/06,-0.049460
2008/11/07,0.029010
2008/11/10,-0.012278
2008/11/11,-0.021958
2008/11/12,-0.051133
2008/11/13,0.068893
2008/11/14,-0.041756
2008/11/17,-0.025816
2008/11/18,0.010164
2008/11/19,-0.060607
2008/11/20,-0.065964
2008/11/21,0.063255
2008/11/24,0.063418
2008/11/25,0.006564
2008/11/26,0.035612
2008/11/28,0.009108
2008/12/01,-0.088632
2008/12/02,0.039422
2008/12/03,0.026509
2008/12/04,-0.028669
2008/12/05,0.037059
2008/12/08,0.037990
2008/12/09,-0.022993
2008/12/10,0.011764
2008/12/11,-0.028225
2008/12/12,0.007138
2008/12/15,-0.012723
2008/12/16,0.051000
2008/12/17,-0.009406
2008/12/18,-0.020668
2008/12/19,0.003024
2008/12/22,-0.017844
2008/12/23,-0.009531
2008/12/24,0.006205
2008/12/26,0.005217
2008/12/29,-0.003809
2008/12/30,0.024397
2008/12/31,0.014131
2009/01/02,0.031761
2009/01/05,-0.004636
2009/01/06,0.007638
2009/01/07,-0.029294
2009/01/08,0.002718
2009/01/09,-0.020917
2009/01/12,-0.022315
2009/01/13,0.002039
2009/01/14,-0.033126
2009/01/15,0.001564
2009/01/16,0.007781
2009/01/20,-0.052247
2009/01/21,0.042629
2009/01/22,-0.015311
2009/01/23,0.005171
2009/01/26,0.005588
2009/01/27,0.010901
2009/01/28,0.033121
2009/01/29,-0.032553
2009/01/30,-0.022669
2009/02/02,-0.000563
2009/02/03,0.016112
2009/02/04,-0.006879
2009/02/05,0.016831
2009/02/06,0.027223
2009/02/09,0.001328
2009/02/10,-0.048566
2009/02/11,0.008565
2009/02/12,0.002086
2009/02/13,-0.010063
2009/02/17,-0.044383
2009/02/18,-0.000199
2009/02/19,-0.011210
2009/02/20,-0.010918
2009/02/23,-0.034620
2009/02/24,0.039572
2009/02/25,-0.010666
2009/02/26,-0.015826
2009/02/27,-0.022813
2009/03/02,-0.046123
2009/03/03,-0.006363
2009/03/04,0.023934
2009/03/05,-0.041599
2009/03/06,0.001256
2009/03/09,-0.009899
2009/03/10,0.062793
2009/03/11,0.002968
2009/03/12,0.040657
2009/03/13,0.007563
2009/03/16,-0.003904
2009/03/17,0.032028
2009/03/18,0.020636
2009/03/19,-0.012424
2009/03/20,-0.019346
2009/03/23,0.070330
2009/03/24,-0.018541
2009/03/25,0.007886
2009/03/26,0.023394
2009/03/27,-0.019026
2009/03/30,-0.035222
2009/03/31,0.013143
2009/04/01,0.016712
2009/04/02,0.028540
2009/04/03,0.009786
2009/04/06,-0.008214
2009/04/07,-0.023262
2009/04/08,0.011775
2009/04/09,0.037105
2009/04/13,0.002745
2009/04/14,-0.019820
2009/04/15,0.012109
2009/04/16,0.015556
2009/04/17,0.004765
2009/04/20,-0.042135
2009/04/21,0.020998
2009/04/22,-0.007495
2009/04/23,0.010041
2009/04/24,0.016580
2009/04/27,-0.009890
2009/04/28,-0.002899
2009/04/29,0.021661
2009/04/30,-0.000906
2009/05/01,0.004942
2009/05/04,0.033089
2009/05/05,-0.003355
2009/05/06,0.017047
2009/05/07,-0.013200
2009/05/08,0.023641
2009/05/11,-0.020491
2009/05/12,-0.000724
2009/05/13,-0.026245
2009/05/14,0.010117
2009/05/15,-0.011213
2009/05/18,0.030394
2009/05/19,-0.001501
2009/05/20,-0.004993
2009/05/21,-0.016312
2009/05/22,-0.001219
2009/05/26,0.026212
2009/05/27,-0.018747
2009/05/28,0.015331
2009/05/29,0.013552
2009/06/01,0.025957
2009/06/02,0.001893
2009/06/03,-0.013036
2009/06/04,0.011331
2009/06/05,-0.002298
2009/06/08,-0.000884
2009/06/09,0.003606
2009/06/10,-0.003454
2009/06/11,0.005926
2009/06/12,0.001513
2009/06/15,-0.023676
2009/06/16,-0.012557
2009/06/17,-0.001058
2009/06/18,0.008390
2009/06/19,0.003153
2009/06/22,-0.029761
2009/06/23,0.002037
2009/06/24,0.006795
2009/06/25,0.021370
2009/06/26,-0.001578
2009/06/29,0.008951
2009/06/30,-0.008363
2009/07/01,0.004366
2009/07/02,-0.028866
2009/07/06,0.002452
2009/07/07,-0.019498
2009/07/08,-0.000849
2009/07/09,0.003317
2009/07/10,-0.004008
2009/07/13,0.024724
2009/07/14,0.005305
2009/07/15,0.029502
2009/07/16,0.008569
2009/07/17,-0.000444
2009/07/20,0.011461
2009/07/21,0.003641
2009/07/22,-0.000315
2009/07/23,0.022961
2009/07/24,0.002755
2009/07/27,0.002713
2009/07/28,-0.002438
2009/07/29,-0.004232
2009/07/30,0.011931
2009/07/31,0.000594
2009/08/03,0.015215
2009/08/04,0.002985
2009/08/05,-0.002714
2009/08/06,-0.005597
2009/08/07,0.013266
2009/08/10,-0.003304
2009/08/11,-0.011987
2009/08/12,0.011798
2009/08/13,0.007025
2009/08/14,-0.008445
2009/08/17,-0.023926
2009/08/18,0.010187
2009/08/19,0.007059
2009/08/20,0.010558
2009/08/21,0.018416
2009/08/24,-0.000583
2009/08/25,0.002407
2009/08/26,0.000290
2009/08/27,0.002485
2009/08/28,-0.001989
2009/08/31,-0.007871
2009/09/01,-0.021739
2009/09/02,-0.003071
2009/09/03,0.008764
2009/09/04,0.012966
2009/09/08,0.008913
2009/09/09,0.007755
2009/09/10,0.010279
2009/09/11,-0.001161
2009/09/14,0.006243
2009/09/15,0.003038
2009/09/16,0.015149
2009/09/17,-0.002853
2009/09/18,0.002624
2009/09/21,-0.003233
2009/09/22,0.006615
2009/09/23,-0.010070
2009/09/24,-0.009156
2009/09/25,-0.006292
2009/09/28,0.017753
2009/09/29,-0.002220
2009/09/30,-0.003401
2009/10/01,-0.025416
2009/10/02,-0.004416
2009/10/05,0.014663
2009/10/06,0.013690
2009/10/07,0.003153
2009/10/08,0.007512
2009/10/09,0.005545
2009/10/12,0.004357
2009/10/13,-0.002409
2009/10/14,0.017430
2009/10/15,0.003971
2009/10/16,-0.007959
2009/10/19,0.009393
2009/10/20,-0.006263
2009/10/21,-0.008705
2009/10/22,0.010584
2009/10/23,-0.011542
2009/10/26,-0.011538
2009/10/27,-0.003531
2009/10/28,-0.019478
2009/10/29,0.022410
2009/10/30,-0.027945
2009/11/02,0.006402
2009/11/03,0.002456
2009/11/04,0.001330
2009/11/05,0.019499
2009/11/06,0.002607
2009/11/09,0.022363
2009/11/10,0.000229
2009/11/11,0.005054
2009/11/12,-0.009921
2009/11/13,0.005801
2009/11/16,0.014478
2009/11/17,0.001241
2009/11/18,-0.000216
2009/11/19,-0.013166
2009/11/20,-0.003328
2009/11/23,0.013635
2009/11/24,-0.000588
2009/11/25,0.004628
2009/11/27,-0.016980
2009/11/30,0.003926
2009/12/01,0.012002
2009/12/02,0.000517
2009/12/03,-0.008319
2009/12/04,0.005461
2009/12/07,-0.002519
2009/12/08,-0.010203
2009/12/09,0.003660
2009/12/10,0.006023
2009/12/11,0.003802
2009/12/14,0.006696
2009/12/15,-0.005645
2009/12/16,0.000944
2009/12/17,-0.011886
2009/12/18,0.006278
2009/12/21,0.010349
2009/12/22,0.003565
2009/12/23,0.002687
2009/12/24,0.005245
2009/12/28,0.001421
2009/12/29,-0.001191
2009/12/30,0.000207
2009/12/31,-0.010167
2010/01/04,0.015970
2010/01/05,0.003066
2010/01/06,0.000907
2010/01/07,0.003898
2010/01/08,0.002791
2010/01/11,0.001724
2010/01/12,-0.009159
2010/01/13,0.008434
2010/01/14,0.002369
2010/01/15,-0.010708
2010/01/19,0.012443
2010/01/20,-0.010489
2010/01/21,-0.018772
2010/01/22,-0.021872
2010/01/25,0.004539
2010/01/26,-0.004003
2010/01/27,0.004791
2010/01/28,-0.011755
2010/01/29,-0.009675
2010/02/01,0.014002
2010/02/02,0.012781
2010/02/03,-0.004936
2010/02/04,-0.031009
2010/02/05,0.003003
2010/02/08,-0.008498
2010/02/09,0.012927
2010/02/10,-0.002047
2010/02/11,0.009735
2010/02/12,-0.002560
2010/02/16,0.018242
2010/02/17,0.004566
2010/02/18,0.006558
2010/02/19,0.001968
2010/02/22,-0.000985
2010/02/23,-0.012151
2010/02/24,0.009932
2010/02/25,-0.001729
2010/02/26,0.001370
2010/03/01,0.010000
2010/03/02,0.002319
2010/03/03,0.000380
2010/03/04,0.003904
2010/03/05,0.013974
2010/03/08,0.000171
2010/03/09,0.001958
2010/03/10,0.004812
2010/03/11,0.004563
2010/03/12,-0.000332
2010/03/15,0.000617
2010/03/16,0.007967
2010/03/17,0.005805
2010/03/18,-0.000355
2010/03/19,-0.005295
2010/03/22,0.005317
2010/03/23,0.007378
2010/03/24,-0.005491
2010/03/25,-0.001427
2010/03/26,0.000760
2010/03/29,0.005649
2010/03/30,0.000171
2010/03/31,-0.003289
2010/04/01,0.007302
2010/04/05,0.008022
2010/04/06,0.001781
2010/04/07,-0.005259
2010/04/08,0.003583
2010/04/09,0.006607
2010/04/12,0.001860
2010/04/13,0.000747
2010/04/14,0.011312
2010/04/15,0.000686
2010/04/16,-0.016104
2010/04/19,0.004721
2010/04/20,0.008132
2010/04/21,-0.000906
2010/04/22,0.002409
